Date,Time,Age,ISBN,Title,Authors,Line Type,Sale/Order ID,Condition,Section,Location,Binding,Publisher,Source,Event,Quantity,Unit,Credit Used,Discount,Extended,Cost,Credit,Cash,Store Rem.,Chain Rem.,On Order,Sale Type,Register,Barcode,Customer
2026-03-13,8:21 PM,0 days,9780887487286,2008,"McCarty, Susan",Sale,21260,New,3x4 Notebook,Floor,Trade Paperback,Carnegie-Mellon University Press,University Press Chicago,,1,$26.00,$0.00,$0.00,$26.00,$14.30,$14.30,$0.00,0,0,0,Sale,CashDrawer1,9789910191916,
2026-03-13,8:23 PM,915 days,9781957392202,A Kind of In-Between,"Burch, Aaron",Sale,21261,New,Fiction,Floor,Trade Paperback,Autofocus Books,Asterism Books,,1,$16.00,$0.00,$0.00,$16.00,$7.36,$7.36,$0.00,1,1,0,Sale,CashDrawer1,9789910146664,Cameron Martin
2026-03-13,8:23 PM,0 days,9780887487286,2008,"McCarty, Susan",Sale,21261,New,3x4 Notebook,Floor,Trade Paperback,Carnegie-Mellon University Press,University Press Chicago,,1,$26.00,$0.00,$0.00,$26.00,$14.30,$14.30,$0.00,0,0,0,Sale,CashDrawer1,9789910191916,Cameron Martin
2026-03-13,8:24 PM,0 days,9780887487286,2008,"McCarty, Susan",Sale,21262,New,3x4 Notebook,Floor,Trade Paperback,Carnegie-Mellon University Press,University Press Chicago,,1,$26.00,$0.00,$0.00,$26.00,$14.30,$14.30,$0.00,0,0,0,Sale,CashDrawer1,9789910191916,
2026-03-13,8:32 PM,554 days,9798986523347,Grapefruit & Snowman: A Book of Plays,"Day, Dalton",Sale,21263,New,Poetry,Floor,Trade Paperback,Kernpunkt Press,Kernpunkt  Press,,1,$16.00,$0.00,$4.00,$12.00,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910168529,Elijah Sparkman
2026-03-13,8:32 PM,400 days,9781560442998,Tallgrass Prairie Wildflowers (First),"Ladd, Doug,Ladd, Douglas M",Sale,21263,Used - Good,Nature,Floor,Trade Paperback,FalconGuide,Emma Laut,,1,$9.00,$0.00,$2.25,$6.75,$4.50,$4.50,$0.00,0,0,0,Sale,CashDrawer1,9789910176135,Elijah Sparkman
2026-03-13,8:32 PM,243 days,9780802874832,"Having Nothing, Possessing Everything: Finding Abundant Communities in Unexpected Places","Mather, Michael",Sale,21263,New,Fiction,Floor,Trade Paperback,William B. Eerdmans Publishing Company,Ingram Book Company,,1,$19.99,$0.00,$5.00,$14.99,$11.99,$11.99,$0.00,1,1,0,Sale,CashDrawer1,9789910183980,Elijah Sparkman
2026-03-13,8:32 PM,494 days,9781957183336,Changing the Commons: Stories about Placemaking,"Roberts, John Northmore",Sale,21263,New,"Architecture, Design, Urban Studies",Floor,Hardcover,Oro Editions,Ingram Book Company,,1,$40.00,$0.00,$10.00,$30.00,$22.40,$22.40,$0.00,0,0,0,Sale,CashDrawer1,9789910172489,Elijah Sparkman
2026-03-13,8:32 PM,83 days,11243,Book Suey Sweat-shirt 2025 Supply,,Sale,21263,New,Branded Merchandise,Floor,,,,,1,$30.00,$0.00,$0.00,$30.00,$0.00,$17.00,$0.00,23,23,0,Sale,CashDrawer1,9789910188671,Elijah Sparkman
2026-03-13,8:56 PM,139 days,9781947793439,A Fortune for Your Disaster,"Abdurraqib, Hanif",Sale,21264,New,Poetry,Floor,Trade Paperback,Tin House Books,Ingram Book Company,,1,$16.95,$0.00,$1.70,$15.25,$10.17,$10.17,$0.00,0,0,0,Sale,CashDrawer1,9789910186424,Steve  Hughes
2026-03-14,3:21 PM,9 days,9781324123781,Shattered Lands: Five Partitions and the Making of Modern Asia,"Dalrymple, Sam",Sale,21265,New,3x4 Notebook,Floor,Hardcover,W. W. Norton  & Company,Ingram Book Company,,1,$39.99,$0.00,$10.00,$29.99,$23.99,$23.99,$0.00,0,0,0,Sale,CashDrawer1,9789910191527,Sabrina Balgamwalla
2026-03-14,3:21 PM,9 days,9781635575804,Anarchy,"Dalrymple, William",Sale,21265,New,3x4 Notebook,Floor,Trade Paperback,Bloomsbury Publishing,Ingram Book Company,,1,$22.00,$0.00,$5.50,$16.50,$13.20,$13.20,$0.00,0,0,0,Sale,CashDrawer1,9789910191510,Sabrina Balgamwalla
2026-03-14,3:55 PM,71 days,WT043,A Larger Reality,,Sale,21266,New,Poetry,Archive,Unknown,Asterism,Asterism Books,,1,$25.00,$0.00,$0.00,$25.00,$14.95,$14.95,$0.00,0,0,0,Sale,CashDrawer1,9789910188718,
2026-03-14,3:55 PM,9 days,9781419754050,Parable of the Sower: A Graphic Novel Adaptation,"Butler, Octavia E.",Sale,21266,New,Graphic Novels & Comics,Floor,Trade Paperback,Harry N. Abrams,Ingram Book Company,,1,$16.99,$0.00,$0.00,$16.99,$10.19,$10.19,$0.00,0,0,0,Sale,CashDrawer1,9789910191404,
2026-03-14,4:49 PM,203 days,281BVP1000928,Stupor .50 cent zine,,Sale,21267,New,Zine,Floor,Novelty,, Book Suey,,1,$0.50,$0.00,$0.00,$0.50,$0.00,$0.00,$0.00,3,3,0,Sale,CashDrawer1,9789910184789,
2026-03-14,4:55 PM,"2,009 days",11118,Community-Supporter Membership,,Sale,21268,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,
2026-03-14,4:55 PM,76 days,11247,2025 Book Suey Mug lime green,,Sale,21268,New,Branded Merchandise,Floor,,, Book Suey,,1,$15.00,$0.00,$15.00,$0.00,$8.75,$8.75,$0.00,27,27,0,Sale,CashDrawer1,9789910188701,
2026-03-14,5:21 PM,249 days,9780593314487,Lessons in Chemistry,"Garmus, Bonnie",Sale,21269,New,Fiction,Floor,New Trade,Doubleday Books, Penguin Random House,,1,$19.00,$0.00,$0.00,$19.00,$9.50,$9.50,$0.00,0,0,0,Sale,CashDrawer1,9789910183003,
2026-03-15,1:59 PM,870 days,9780985118242,Sexual Boat (Sex Boats),"Gendron, James",Sale,21270,Used - Very Good,Fiction,Floor,Trade Paperback,Octopus Books,Vincent Perrone,,1,$6.00,$0.00,$0.00,$6.00,$3.00,$3.00,$0.00,0,0,0,Sale,CashDrawer1,9789910149535,
2026-03-15,2:08 PM,50 days,9798212642460,Rosemary's Baby,"Levin, Ira",Sale,21271,New,Fiction,Floor,Trade Paperback,Blackstone Publishing,Ingram Book Company,,1,$16.99,$0.00,$0.00,$16.99,$10.19,$10.19,$0.00,0,0,0,Sale,CashDrawer1,9789910189852,
2026-03-15,2:09 PM,50 days,9780060936228,Just Kids,"Smith, Patti",Sale,21272,New,Memoir,Floor,Trade Paperback,Ecco,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.39,$11.39,$0.00,1,1,0,Sale,CashDrawer1,9789910189968,
2026-03-15,4:12 PM,119 days,281BVP1000947,THE HEEL AND THE FACE,,Sale,21273,New,Poetry,Floor,Saddle Stitch,bathmatics,Pitymilk Press,,1,$10.00,$0.00,$0.00,$10.00,$8.00,$8.00,$0.00,1,1,0,Sale,CashDrawer1,9789910187803,
2026-03-15,4:21 PM,"1,471 days",9781501137242,The Life and Afterlife of Harry Houdini,"Posnanski, Joe",Sale,21274,New,Biography,Floor,Trade Paperback,Avid Reader Press / Simon & Schuster, Simon & Schuster,,1,$17.00,$0.00,$0.00,$17.00,$9.18,$9.18,$0.00,0,0,0,Sale,CashDrawer1,9789910098482,
2026-03-15,6:00 PM,114 days,9781250389763,Bears Discover Fire and Other Stories,"Bisson, Terry",Sale,21275,New,Fiction,Floor,Trade Paperback,Tor Books,Ingram Book Company,,1,$19.99,$0.00,$0.00,$19.99,$11.99,$11.99,$0.00,0,0,0,Sale,CashDrawer1,9789910187933,
2026-03-19,6:20 PM,145 days,9780593701447,For the Sun After Long Nights: The Story of Iran's Women-Led Uprising,"Jamalpour, Fatemeh,Tabrizy, Nilo",Sale,21276,New,Non-Fiction,Floor,Hardcover,Pantheon Books,Ingram Book Company,,1,$30.00,$0.00,$7.50,$22.50,$18.00,$18.00,$0.00,3,3,0,Sale,CashDrawer1,9789910186417,Colin Colter
2026-03-19,6:24 PM,"1,013 days",9781481472609,What Riley Wore,"Arnold, Elana K.",Sale,21277,New,Children's,Floor,Hardcover,Beach Lane Books, Simon & Schuster,,1,$13.75,$0.00,$0.00,$13.75,$9.71,$9.71,$0.00,0,0,0,Sale,CashDrawer1,9789910139369,
2026-03-19,7:03 PM,"1,100 days",9780316466400,"Children of Memory (Children of Time, 3)","Tchaikovsky, Adrian",Sale,21278,New,Science Fiction & Fantasy,Floor,Trade Paperback,Orbit,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.39,$11.39,$0.00,2,2,0,Sale,CashDrawer1,9789910130960,
2026-03-19,7:06 PM,49 days,9781608462216,Detroit: I Do Mind Dying: A Study in Urban Revolution,"Georgakas, Dan,Surkin, Marvin",Sale,21279,New,Non-Fiction,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$19.95,$0.00,$0.00,$19.95,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910190285,
2026-03-19,7:06 PM,147 days,9780756416935,Binti: The Complete Trilogy (Binti Trilogy),"Okorafor, Nnedi",Sale,21279,New,Science Fiction & Fantasy,Floor,Trade Paperback,DAW,Ingram Book Company,,1,$20.00,$0.00,$0.00,$20.00,$12.00,$12.00,$0.00,0,0,0,Sale,CashDrawer1,9789910186318,
2026-03-19,7:37 PM,154 days,9780062444134,"The Long Way to a Small, Angry Planet (Wayfarers, 1)","Chambers, Becky",Sale,21280,New,Science Fiction & Fantasy,Floor,Trade Paperback,Harper Voyager,Ingram Book Company,,1,$17.99,$0.00,$0.00,$17.99,$11.99,$11.99,$0.00,0,0,0,Sale,CashDrawer1,9789910185953,
2026-03-19,8:05 PM,"1,541 days",9781609452865,"The Story of the Lost Child: Neapolitan Novels, Book Four","Ferrante, Elena",Sale,21282,New,Fiction,Floor,Trade Paperback,Europa Editions,Ingram Book Company,,1,$18.00,$0.00,$0.00,$18.00,$9.72,$9.72,$0.00,1,1,0,Sale,CashDrawer1,9789910093005,
2026-03-19,8:05 PM,327 days,9781609452339,"Those Who Leave and Those Who Stay: Neapolitan Novels, Book Three","Ferrante, Elena",Sale,21282,Used - Like New,Fiction,Floor,Trade Paperback,Europa Editions,Connie Shelton,,1,$9.50,$0.00,$0.00,$9.50,$1.90,$1.90,$0.00,1,1,0,Sale,CashDrawer1,9789910179389,
2026-03-19,8:45 PM,831 days,281BVP1000043,Stupor Soft Gun,"Hughes, Steve",Sale,21283,New,Local Fiction,Floor,Unknown,Stupor House, Hughes (Stupor),,1,$2.00,$0.00,$0.00,$2.00,$1.60,$1.60,$0.00,4,4,0,Sale,CashDrawer1,9789910064425,
2026-03-19,8:45 PM,459 days,281BVP1000812,Stabby The Hobo,"Bihun, Theodore",Sale,21283,New,Graphic Novels & Comics,Floor,Unknown,Hierophant Comics,Theodore Bihun,,1,$5.00,$0.00,$0.00,$5.00,$4.00,$4.00,$0.00,2,2,0,Sale,CashDrawer1,9789910171567,
2026-03-19,8:45 PM,693 days,281BVP1000745,Sharp Corners,,Sale,21283,New,Zine,Archive,Novelty,Mike Williams,Mike (vendor) Williams,,1,$10.00,$0.00,$0.00,$10.00,$8.00,$8.00,$0.00,1,1,0,Sale,CashDrawer1,9789910159381,
2026-03-19,8:57 PM,118 days,9781423143437,Should I Share My Ice Cream?-An Elephant and Piggie Book,"Willems, Mo",Sale,21286,New,Children's,Floor,Hardcover,Hyperion Books for Children,Ingram Book Company,,1,$10.99,$0.00,$1.10,$9.89,$6.59,$6.59,$0.00,0,0,0,Sale,CashDrawer1,9789910187896,Gianna Eisele
2026-03-19,9:02 PM,"2,014 days",11118,Community-Supporter Membership,,Sale,21287,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,
2026-03-19,9:02 PM,48 days,9781620974810,The Dawn of Detroit: A Chronicle of Slavery and Freedom in the City of the Straits,"Miles, Tiya",Sale,21287,New,Local Non-Fiction,Floor,Trade Paperback,The New Press,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.39,$11.39,$0.00,0,0,0,Sale,CashDrawer1,9789910190445,
2026-03-19,9:02 PM,48 days,9780691162553,The Origins of the Urban Crisis: Race and Inequality in Postwar Detroit (Princeton Studies in American Politics),"Sugrue, Thomas J.",Sale,21287,New,Local Non-Fiction,Floor,Trade Paperback,Princeton University Press,Ingram Book Company,,1,$22.95,$0.00,$0.00,$22.95,$13.77,$13.77,$0.00,0,0,0,Sale,CashDrawer1,9789910190506,
2026-03-19,9:02 PM,12 days,9798888904602,Understanding Capitalism,"Wolff, Richard D",Sale,21287,New,Social Sciences,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$18.95,$0.00,$0.00,$18.95,$10.23,$10.23,$0.00,1,1,0,Sale,CashDrawer1,9789910191626,
2026-03-19,9:05 PM,245 days,281BVP1000900,When We Were Birds,"Honda, Suzanne",Sale,21288,New,Poetry,Floor,Saddle Stitch,Porkbelly,Porkbelly Press,,1,$13.00,$0.00,$0.00,$13.00,$6.50,$6.50,$0.00,2,2,0,Sale,CashDrawer1,9789910184123,
2026-03-19,9:05 PM,320 days,281BVP1000859,Stupor Hot! Tasty! Hell! ,Steve Hughes,Sale,21288,New,Fiction,Floor,New Trade,,Steve  Hughes,,1,$1.00,$0.00,$0.00,$1.00,$0.50,$0.50,$0.00,1,1,0,Sale,CashDrawer1,9789910179983,
2026-03-19,9:05 PM,355 days,9781953387530,What We Tried to Bury Grows Here,"Zabalbeascoa, Julian",Sale,21288,New,Fiction,Floor,Hardcover,Two Dollar Radio,Ingram Book Company,,1,$27.00,$0.00,$0.00,$27.00,$21.60,$21.60,$0.00,0,0,0,Sale,CashDrawer1,9789910178641,
2026-03-19,9:17 PM,372 days,9780593312605,Nightcrawling: A Novel (Oprah's Book Club),"Mottley, Leila",Sale,21289,New,Fiction,Floor,Trade Paperback,Vintage,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$10.20,$10.20,$0.00,0,0,0,Sale,CashDrawer1,9789910177712,
2026-03-19,9:26 PM,"2,757 days",9780804141314,Hag-Seed,"Atwood, Margaret",Sale,21290,New,Fiction,Floor,Trade Paperback,Hogarth Press, Penguin Random House,,1,$15.00,$0.00,$0.00,$15.00,$7.50,$7.50,$0.00,0,0,0,Sale,CashDrawer1,9789910036286,
2026-03-19,9:26 PM,"1,371 days",9781590216927,Everyone on the Moon is Essential Personnel,"Jarboe, Julian K",Sale,21290,New,Fiction,Floor,Trade Paperback,Lethe Press,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$10.88,$10.88,$0.00,0,0,0,Sale,CashDrawer1,9789910105463,
2026-03-20,8:38 PM,0 days,9780226834795,Great Zoo: A Bilingual Edition,"Guillén, Nicolás",Sale,17008,New,Poetry,Floor,Trade Paperback,University of Chicago Press,Ingram Book Company,,1,$18.00,$0.00,$0.00,$18.00,$10.80,$10.80,$0.00,0,0,0,Sale,CashDrawer1,9789910191923,
2026-03-20,8:38 PM,15 days,9781961897243,Red Wilderness,"Coleman, Aaron",Sale,17008,New,Poetry,Floor,Trade Paperback,Four Way Books,Ingram Book Company,,1,$17.95,$0.00,$0.00,$17.95,$10.77,$10.77,$0.00,0,0,0,Sale,CashDrawer1,9789910191398,
2026-03-20,8:38 PM,13 days,9781951213046,My Morningless Mornings,"Golberg, Stefany Anne",Sale,17008,New,Non-Fiction,Floor,Trade Paperback,The Unnamed Press,Ingram Book Company,,1,$18.00,$0.00,$0.00,$18.00,$9.72,$9.72,$0.00,1,1,0,Sale,CashDrawer1,9789910191770,
2026-03-20,8:38 PM,255 days,9781400079278,Kafka on the Shore,"Murakami, Haruki",Sale,17008,New,Fiction,Floor,Trade Paperback,Knopf Doubleday Publishing Group, Penguin Random House,,1,$18.00,$0.00,$0.00,$18.00,$9.00,$9.00,$0.00,0,0,0,Sale,CashDrawer1,9789910182761,
2026-03-20,8:42 PM,13 days,9798888903650,Heaven Looks Like Us: Palestinian Poetry,,Sale,21292,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$24.95,$0.00,$0.00,$24.95,$13.47,$13.47,$0.00,2,2,0,Sale,CashDrawer1,9789910191695,
2026-03-20,8:44 PM,173 days,9781734481600,New Sun Time,"Klein, Ish",Sale,21293,New,Poetry,Floor,Trade Paperback,Canarium Books, Book Suey,,1,$17.00,$0.00,$1.70,$15.30,$17.00,$17.00,$0.00,3,3,0,Sale,CashDrawer1,9789910185625,Leo Kikani
2026-03-20,8:44 PM,13 days,9781951213046,My Morningless Mornings,"Golberg, Stefany Anne",Sale,21293,New,Non-Fiction,Floor,Trade Paperback,The Unnamed Press,Ingram Book Company,,1,$18.00,$0.00,$1.80,$16.20,$9.72,$9.72,$0.00,1,1,0,Sale,CashDrawer1,9789910191770,Leo Kikani
2026-03-20,8:44 PM,15 days,9781961897243,Red Wilderness,"Coleman, Aaron",Sale,21293,New,Poetry,Floor,Trade Paperback,Four Way Books,Ingram Book Company,,1,$17.95,$0.00,$1.80,$16.15,$10.77,$10.77,$0.00,0,0,0,Sale,CashDrawer1,9789910191398,Leo Kikani
2026-03-20,8:50 PM,615 days,9780807018651,The Harlem Ghetto: Essays (James Baldwin Centennial),"Baldwin, James",Sale,21294,New,Non-Fiction,Floor,Hardcover,Beacon Press, Penguin Random House,,1,$20.00,$0.00,$2.00,$18.00,$10.00,$10.00,$0.00,0,0,0,Sale,CashDrawer1,9789910165511,Leo Kikani
2026-03-20,8:50 PM,615 days,9780807016947,Everybody's Protest Novel: Essays (James Baldwin Centennial),"Baldwin, James",Sale,21294,New,Fiction,Floor,Hardcover,Beacon Press, Penguin Random House,,1,$20.00,$0.00,$2.00,$18.00,$10.00,$10.00,$0.00,1,1,0,Sale,CashDrawer1,9789910165375,Leo Kikani
2026-03-20,8:50 PM,148 days,9781556594861,The Tradition,"Brown, Jericho",Sale,21294,New,Poetry,Floor,Trade Paperback,Copper Canyon Press,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$9.18,$9.18,$0.00,0,0,0,Sale,CashDrawer1,9789910186233,Leo Kikani
2026-03-20,8:52 PM,15 days,9781961897243,Red Wilderness,"Coleman, Aaron",Sale,21295,New,Poetry,Floor,Trade Paperback,Four Way Books,Ingram Book Company,,1,$17.95,$0.00,$0.00,$17.95,$10.77,$10.77,$0.00,0,0,0,Sale,CashDrawer1,9789910191398,
2026-03-20,8:53 PM,253 days,9781849355285,"Atoms Never Touch (Emergent Strategy, 10)","cárdenas, micha",Sale,21296,New,Science Fiction & Fantasy,Floor,Trade Paperback,AK Press,Ingram Book Company,,1,$16.00,$0.00,$0.00,$16.00,$8.64,$8.64,$0.00,0,0,0,Sale,CashDrawer1,9789910183591,
2026-03-20,8:59 PM,48 days,281BVP1000828,Blood Bath,Christine Kanownik,Sale,21297,New,Poetry,Floor,Trade Paperback,cul-du-sac of blood,Christine Kanownik,,1,$8.00,$0.00,$0.00,$8.00,$6.40,$6.40,$0.00,0,0,0,Sale,CashDrawer1,9789910190735,
2026-03-20,8:59 PM,13 days,9781951213046,My Morningless Mornings,"Golberg, Stefany Anne",Sale,21297,New,Non-Fiction,Floor,Trade Paperback,The Unnamed Press,Ingram Book Company,,1,$18.00,$0.00,$0.00,$18.00,$9.72,$9.72,$0.00,1,1,0,Sale,CashDrawer1,9789910191770,
2026-03-21,12:33 PM,"1,011 days",281BVP1000617,First Poems of Childhood,,Sale,21298,Used - Good,Children's,Floor,Trade Paperback,,Vincent Perrone,,1,$1.00,$0.00,$0.00,$1.00,$0.50,$0.50,$0.00,0,0,0,Sale,CashDrawer1,9789910140129,
2026-03-21,1:11 PM,51 days,9781734489736,Assembling a Black Counter Culture,"Brown, Deforrest",Sale,21299,New,3x4 Notebook,Archive,Trade Paperback,Primary Information,Ingram Book Company,,1,$20.00,$0.00,$0.00,$20.00,$12.00,$12.00,$0.00,0,0,0,Sale,CashDrawer1,9789910190360,
2026-03-21,1:11 PM,"2,569 days",9780393352344,In Defense of a Liberal Education,"Zakaria, Fareed",Sale,21299,Used - Very Good,Education,Floor,Trade Paperback,W. W. Norton & Company,Eric Anderson,,1,$9.95,$0.00,$0.00,$9.95,$4.95,$4.95,$0.00,0,0,0,Sale,CashDrawer1,9789910049453,
2026-03-21,1:11 PM,133 days,9781517901738,Black on Both Sides: A Racial History of Trans Identity,"Snorton, C Riley",Sale,21299,New,Race & Ethnic Studies,Floor,Trade Paperback,University of Minnesota Press,Ingram Book Company,,1,$24.95,$0.00,$0.00,$24.95,$14.97,$14.97,$0.00,0,0,0,Sale,CashDrawer1,9789910187285,
2026-03-21,1:11 PM,"2,541 days",281BVP1000273,White Red and Green,"Anwar Al-Lawati, FatmahJohnson, Penny",Sale,21299,New,Children's - Foreign Language,Floor,Trade Paperback,Mayaseen Publishing LLC,,,1,$5.99,$0.00,$0.00,$5.99,$4.20,$4.20,$0.00,0,0,0,Sale,CashDrawer1,9789910051340,
2026-03-21,3:16 PM,694 days,9780593892114,Read to Me Onesie,,Sale,21300,New,Branded Merchandise,Floor,clothing,,Ingram Book Company,,1,$24.00,$0.00,$2.40,$21.60,$13.20,$13.20,$0.00,0,0,0,Sale,CashDrawer1,9789910159572,
2026-03-21,3:22 PM,93 days,9798899750212,Streetlamp Nautilus,"Batsios, Catharine",Sale,21301,New,Poetry,Floor,Trade Paperback,Luchador Press, Book Suey,,1,$13.00,$0.00,$3.25,$9.75,$5.20,$5.20,$0.00,1,1,0,Sale,CashDrawer1,9789910188398,Catharine  Batsios
2026-03-21,3:22 PM,23 days,9781735924298,A book with a hole in it,"Youssef, Kamelya Omayma",Sale,21301,New,Poetry,Floor,Trade Paperback,Wendy's Subway,Asterism Books,,1,$18.00,$0.00,$4.50,$13.50,$9.94,$9.94,$0.00,3,3,0,Sale,CashDrawer1,9789910191190,Catharine  Batsios
2026-03-21,3:22 PM,"2,268 days",9780545208871,The Last Council (Amulet #4),"Kibuishi, Kazu",Sale,21301,New,Graphic Novels & Comics,Floor,Trade Paperback,Graphix,Ingram Book Company,,1,$12.99,$0.00,$3.25,$9.74,$7.79,$7.79,$0.00,0,0,0,Sale,CashDrawer1,9789910067174,Catharine  Batsios
2026-03-21,3:22 PM,255 days,9781338712766,Cat Kid Comic Club: A Graphic Novel (Cat Kid Comic Club #1): From the Creator of Dog Man,"Pilkey, Dav",Sale,21301,New,Fiction,Floor,Hardcover,Graphix,Ingram Book Company,,1,$12.99,$0.00,$3.25,$9.74,$7.79,$7.79,$0.00,0,0,0,Sale,CashDrawer1,9789910183164,Catharine  Batsios
2026-03-21,4:22 PM,154 days,9798988013358,Organizational Performance Art: Holding Space for Joy and Possibility,"Schwartz, Alissa",Sale,21302,New,"Arts, Music & Film",Floor,Trade Paperback,Impeller Press,Asterism Books,,1,$16.95,$0.00,$1.70,$15.25,$9.36,$9.36,$0.00,0,0,0,Sale,CashDrawer1,9789910186141,Richard Newman
2026-03-21,4:22 PM,400 days,9780811230346,Wrong Norma,"Carson, Anne",Sale,21302,New,Poetry,Floor,Trade Paperback,New Directions, Norton,,1,$17.95,$0.00,$1.80,$16.15,$9.98,$9.98,$0.00,1,1,0,Sale,CashDrawer1,9789910176432,Richard Newman
2026-03-21,4:47 PM,232 days,281BVP1000476,Discount - general $1,,Sale,21303,Used - Good,Non-Fiction,Floor,Unknown,,Elijah Sparkman,,1,$1.00,$0.00,$0.00,$1.00,$0.50,$0.50,$0.00,9,9,0,Sale,CashDrawer1,9789910095818,
2026-03-21,4:47 PM,"1,085 days",9781250219107,One Year at Ellsmere,"Hicks, Faith Erin",Sale,21303,New,Graphic Novels & Comics,Floor,Trade Paperback,First Second,  Macmillan,,1,$14.99,$0.00,$0.00,$14.99,$7.50,$7.50,$0.00,0,0,0,Sale,CashDrawer1,9789910132902,
2026-03-21,4:47 PM,750 days,9780820334318,Black Nature: Four Centuries of African American Nature Poetry,,Sale,21303,New,Poetry,Floor,Trade Paperback,University of Georgia Press,Ingram Book Company,,1,$36.95,$0.00,$0.00,$36.95,$31.46,$31.46,$0.00,0,0,0,Sale,CashDrawer1,9789910155529,
2026-03-22,2:01 PM,1 days,9781560252481,Requiem for a Dream,"Selby, Hubert",Sale,21304,New,Fiction,Floor,Trade Paperback,Da Capo Press,Ingram Book Company,,1,$21.99,$0.00,$0.00,$21.99,$14.07,$14.07,$0.00,1,1,0,Sale,CashDrawer1,9789910192111,Conor Boran
2026-03-22,2:01 PM,1 days,9781400078776,Never Let Me Go,"Ishiguro, Kazuo",Sale,21304,New,Fiction,Floor,Trade Paperback,Vintage,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$10.20,$10.20,$0.00,0,0,0,Sale,CashDrawer1,9789910192005,Conor Boran
2026-03-22,2:24 PM,"2,787 days",9780060958077,Population: 485,"Perry, Michael",Sale,21305,Used - Good,Biography,Floor,Trade Paperback,HarpPeren,Zach Weedon,,1,$5.00,$0.00,$0.00,$5.00,$1.00,$1.00,$0.00,0,0,0,Sale,CashDrawer1,9789910033384,Liam Morast
2026-03-22,2:24 PM,134 days,9781953387448,They Can't Kill Us Until They Kill Us: Expanded Edition,"Abdurraqib, Hanif",Sale,21305,New,Fiction,Floor,Trade Paperback,Two Dollar Radio,Ingram Book Company,,1,$18.95,$0.00,$0.00,$18.95,$10.23,$10.23,$0.00,1,1,0,Sale,CashDrawer1,9789910187179,Liam Morast
2026-03-22,2:39 PM,332 days,9780349017679,Lost on Me: Longlisted for the International Booker Prize 2024,"Raimo, Veronica",Sale,21306,Used - Very Good,Fiction,Floor,Trade Paperback,Virago Press (UK),Riley Rinnan,,1,$9.00,$0.00,$0.00,$9.00,$4.50,$4.50,$0.00,0,0,0,Sale,CashDrawer1,9789910179259,
2026-03-22,2:39 PM,"1,537 days",9780688057169,For Rent,"Martin, Charles E.",Sale,21306,Used - Good,Children's,Floor,Hardcover,Greenwillow Books,Avery Shelton,,1,$6.00,$0.00,$0.00,$6.00,$0.50,$0.50,$0.00,0,0,0,Sale,CashDrawer1,9789910093654,
2026-03-22,2:39 PM,507 days,9780689718106,Abiyoyo,"Seeger, Pete",Sale,21306,Used - Very Good,Business Books,Floor,Trade Paperback,Aladdin Paperbacks,,,1,$4.50,$0.00,$0.00,$4.50,$0.00,$0.00,$0.00,0,0,0,Sale,CashDrawer1,9789910171635,
2026-03-22,2:39 PM,507 days,9780395669570,Boy of the Three-Year Nap: A Caldecott Honor Award Winner,"Snyder, Dianne",Sale,21306,Used - Very Good,Children's,Floor,Trade Paperback,Clarion Books,,,1,$5.00,$0.00,$0.00,$5.00,$0.00,$0.00,$0.00,0,0,0,Sale,CashDrawer1,9789910171710,
2026-03-22,2:40 PM,"2,909 days",9780143131991,Ice,"Kavan, Anna",Sale,21307,New,Fiction,Floor,Trade Paperback,Penguin Classics,Ingram Book Company,,1,$16.00,$0.00,$1.60,$14.40,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910024191,
2026-03-22,4:04 PM,617 days,9781101974537,Novelist as a Vocation,"Murakami, Haruki",Sale,21308,New,Non-Fiction,Floor,Trade Paperback,Vintage, Penguin Random House,,1,$17.00,$0.00,$0.00,$17.00,$8.50,$8.50,$0.00,0,0,0,Sale,CashDrawer1,9789910165481,
2026-03-22,4:04 PM,"2,766 days",9781781680841,Distant Reading,"Moretti, Franco",Sale,21308,New,Non-Fiction,Floor,Trade Paperback,Verso, Penguin Random House,,1,$29.95,$0.00,$0.00,$29.95,$14.97,$14.97,$0.00,0,0,0,Sale,CashDrawer1,9789910035463,
